datetime,load,t1,t2,t3,t5,t9,t16,mean_temp,hr,month,is_holiday,is_weekend,mean_temp_lag1hr,mean_temp_lag2hr,load_lag1hr,load_lag2hr
2005-01-09 12:00:00,166.886,50,48,44,55,54,54,51.22727272727273,12,1,0,1,49.68181818181818,47.5,180.796,198.357
2005-01-09 13:00:00,161.394,51,52,52,55,55,53,52.36363636363637,13,1,0,1,51.22727272727273,49.68181818181818,166.886,180.796
2005-01-09 14:00:00,154.025,51,52,57,59,57,53,53.04545454545455,14,1,0,1,52.36363636363637,51.22727272727273,161.394,166.886
2005-01-09 15:00:00,146.333,52,52,59,59,55,51,53.45454545454545,15,1,0,1,53.04545454545455,52.36363636363637,154.025,161.394
2005-01-09 16:00:00,144.689,52,52,59,59,55,50,53.36363636363637,16,1,0,1,53.45454545454545,53.04545454545455,146.333,154.025
2005-01-09 17:00:00,151.287,51,52,57,55,52,49,52.54545454545455,17,1,0,1,53.36363636363637,53.45454545454545,144.689,146.333
2005-01-09 18:00:00,176.959,47,46,53,54,48,49,49.72727272727273,18,1,0,1,52.54545454545455,53.36363636363637,151.287,144.689
2005-01-09 19:00:00,208.47,46,46,50,54,46,50,47.63636363636363,19,1,0,1,49.72727272727273,52.54545454545455,176.959,151.287
2005-01-09 20:00:00,214.137,46,48,46,52,46,50,46.31818181818182,20,1,0,1,47.63636363636363,49.72727272727273,208.47,176.959
2005-01-09 21:00:00,212.432,53,48,45,50,45,50,45.04545454545455,21,1,0,1,46.31818181818182,47.63636363636363,214.137,208.47
2005-01-09 22:00:00,199.38,52,46,44,48,45,49,43.40909090909091,22,1,0,1,45.04545454545455,46.31818181818182,212.432,214.137
2005-01-09 23:00:00,179.452,51,45,40,46,45,49,42.5,23,1,0,1,43.40909090909091,45.04545454545455,199.38,212.432
2005-01-10 00:00:00,158.126,50,41,40,46,45,49,41.18181818181818,0,1,0,0,42.5,43.40909090909091,179.452,199.38
2005-01-10 01:00:00,147.595,49,39,37,43,45,49,40.77272727272727,1,1,0,0,41.18181818181818,42.5,158.126,179.452
2005-01-10 02:00:00,145.742,47,37,37,43,38,49,40.22727272727273,2,1,0,0,40.77272727272727,41.18181818181818,147.595,158.126
2005-01-10 03:00:00,148.706,46,37,34,48,36,50,39.95454545454545,3,1,0,0,40.22727272727273,40.77272727272727,145.742,147.595
2005-01-10 04:00:00,153.038,45,37,35,48,37,50,39.40909090909091,4,1,0,0,39.95454545454545,40.22727272727273,148.706,145.742
2005-01-10 05:00:00,161.992,44,37,35,52,37,49,40.04545454545455,5,1,0,0,39.40909090909091,39.95454545454545,153.038,148.706
2005-01-10 06:00:00,186.216,43,37,42,54,40,50,40.95454545454545,6,1,0,0,40.04545454545455,39.40909090909091,161.992,153.038
2005-01-10 07:00:00,225.06,42,37,42,54,41,49,41.81818181818182,7,1,0,0,40.95454545454545,40.04545454545455,186.216,161.992
2005-01-10 08:00:00,225.025,42,39,42,54,48,49,42.95454545454545,8,1,0,0,41.81818181818182,40.95454545454545,225.06,186.216
2005-01-10 09:00:00,200.362,42,46,47,55,52,50,45.31818181818182,9,1,0,0,42.95454545454545,41.81818181818182,225.025,225.06
2005-01-10 10:00:00,181.581,46,46,51,59,52,51,48.40909090909091,10,1,0,0,45.31818181818182,42.95454545454545,200.362,225.025
2005-01-10 11:00:00,166.361,50,50,54,61,52,52,52.27272727272727,11,1,0,0,48.40909090909091,45.31818181818182,181.581,200.362
2005-01-10 12:00:00,152.977,53,54,56,61,52,53,57.40909090909091,12,1,0,0,52.27272727272727,48.40909090909091,166.361,181.581
2005-01-10 13:00:00,142.607,55,57,58,61,55,56,59.86363636363637,13,1,0,0,57.40909090909091,52.27272727272727,152.977,166.361
2005-01-10 14:00:00,135.239,57,59,59,61,55,55,61.77272727272727,14,1,0,0,59.86363636363637,57.40909090909091,142.607,152.977
2005-01-10 15:00:00,130.964,58,63,59,61,55,52,62.68181818181818,15,1,0,0,61.77272727272727,59.86363636363637,135.239,142.607
2005-01-10 16:00:00,133.051,58,61,58,61,55,57,62.36363636363637,16,1,0,0,62.68181818181818,61.77272727272727,130.964,135.239
2005-01-10 17:00:00,144.8,58,55,57,61,55,53,59.54545454545455,17,1,0,0,62.36363636363637,62.68181818181818,133.051,130.964
2005-01-10 18:00:00,176.668,56,52,52,61,52,53,55.40909090909091,18,1,0,0,59.54545454545455,62.36363636363637,144.8,133.051
2005-01-10 19:00:00,207.927,52,46,50,57,52,52,52.40909090909091,19,1,0,0,55.40909090909091,59.54545454545455,176.668,144.8
2005-01-10 20:00:00,211.89,50,46,48,55,48,50,50.81818181818182,20,1,0,0,52.40909090909091,55.40909090909091,207.927,176.668
2005-01-10 21:00:00,208.58,49,43,47,54,48,51,48.59090909090909,21,1,0,0,50.81818181818182,52.40909090909091,211.89,207.927
2005-01-10 22:00:00,194.433,48,46,46,52,48,50,47.22727272727273,22,1,0,0,48.59090909090909,50.81818181818182,208.58,211.89
2005-01-10 23:00:00,169.332,47,46,44,48,46,50,46.54545454545455,23,1,0,0,47.22727272727273,48.59090909090909,194.433,208.58
2005-01-11 00:00:00,146.884,46,46,42,48,46,49,45.59090909090909,0,1,0,0,46.54545454545455,47.22727272727273,169.332,194.433
2005-01-11 01:00:00,134.621,46,46,41,48,43,50,44.5,1,1,0,0,45.59090909090909,46.54545454545455,146.884,169.332
2005-01-11 02:00:00,132.008,44,43,39,46,46,50,44.68181818181818,2,1,0,0,44.5,45.59090909090909,134.621,146.884
2005-01-11 03:00:00,133.114,44,39,39,48,48,50,43.22727272727273,3,1,0,0,44.68181818181818,44.5,132.008,134.621
2005-01-11 04:00:00,136.257,43,37,39,48,46,51,42.72727272727273,4,1,0,0,43.22727272727273,44.68181818181818,133.114,132.008
2005-01-11 05:00:00,146.041,42,37,38,46,48,52,42.04545454545455,5,1,0,0,42.72727272727273,43.22727272727273,136.257,133.114
2005-01-11 06:00:00,171.008,42,37,39,43,48,51,42.13636363636363,6,1,0,0,42.04545454545455,42.72727272727273,146.041,136.257
2005-01-11 07:00:00,211.266,41,37,38,43,46,51,42.09090909090909,7,1,0,0,42.13636363636363,42.04545454545455,171.008,146.041
2005-01-11 08:00:00,213.171,41,37,36,46,46,52,42.5,8,1,0,0,42.09090909090909,42.13636363636363,211.266,171.008
2005-01-11 09:00:00,190.843,41,45,40,48,48,53,46.36363636363637,9,1,0,0,42.5,42.09090909090909,213.171,211.266
2005-01-11 10:00:00,175.15,47,48,42,50,50,55,51.22727272727273,10,1,0,0,46.36363636363637,42.5,190.843,213.171
2005-01-11 11:00:00,161.211,53,54,46,55,55,59,54.72727272727273,11,1,0,0,51.22727272727273,46.36363636363637,175.15,190.843
2005-01-11 12:00:00,149.756,57,57,51,61,57,64,57.86363636363637,12,1,0,0,54.72727272727273,51.22727272727273,161.211,175.15
2005-01-11 13:00:00,140.731,61,57,57,66,61,67,59.77272727272727,13,1,0,0,57.86363636363637,54.72727272727273,149.756,161.211
2005-01-11 14:00:00,133.966,63,61,59,70,61,64,61.0,14,1,0,0,59.77272727272727,57.86363636363637,140.731,149.756
2005-01-11 15:00:00,130.015,65,61,61,70,61,65,61.45454545454545,15,1,0,0,61.0,59.77272727272727,133.966,140.731
2005-01-11 16:00:00,133.216,65,59,64,70,61,64,60.95454545454545,16,1,0,0,61.45454545454545,61.0,130.015,133.966
2005-01-11 17:00:00,144.086,65,57,60,66,57,63,58.95454545454545,17,1,0,0,60.95454545454545,61.45454545454545,133.216,130.015
2005-01-11 18:00:00,174.329,62,52,58,61,57,58,55.54545454545455,18,1,0,0,58.95454545454545,60.95454545454545,144.086,133.216
2005-01-11 19:00:00,206.557,58,48,55,59,55,54,53.22727272727273,19,1,0,0,55.54545454545455,58.95454545454545,174.329,144.086
2005-01-11 20:00:00,210.775,55,46,53,55,55,56,51.72727272727273,20,1,0,0,53.22727272727273,55.54545454545455,206.557,174.329
2005-01-11 21:00:00,205.993,54,46,52,55,54,59,50.59090909090909,21,1,0,0,51.72727272727273,53.22727272727273,210.775,206.557
2005-01-11 22:00:00,190.819,52,45,53,55,52,59,48.81818181818182,22,1,0,0,50.59090909090909,51.72727272727273,205.993,210.775
2005-01-11 23:00:00,167.032,51,43,52,55,52,58,48.95454545454545,23,1,0,0,48.81818181818182,50.59090909090909,190.819,205.993
2005-01-12 00:00:00,143.249,51,43,51,55,52,59,48.22727272727273,0,1,0,0,48.95454545454545,48.81818181818182,167.032,190.819
2005-01-12 01:00:00,129.382,50,43,50,54,52,58,48.31818181818182,1,1,0,0,48.22727272727273,48.95454545454545,143.249,167.032
2005-01-12 02:00:00,125.572,48,45,51,54,52,58,48.27272727272727,2,1,0,0,48.31818181818182,48.22727272727273,129.382,143.249
2005-01-12 03:00:00,124.442,47,43,51,54,52,57,47.86363636363637,3,1,0,0,48.27272727272727,48.31818181818182,125.572,129.382
2005-01-12 04:00:00,125.661,46,41,46,52,48,56,47.90909090909091,4,1,0,0,47.86363636363637,48.27272727272727,124.442,125.572
2005-01-12 05:00:00,132.579,46,42,47,50,50,57,48.0,5,1,0,0,47.90909090909091,47.86363636363637,125.661,124.442
2005-01-12 06:00:00,154.815,45,43,53,50,50,56,48.09090909090909,6,1,0,0,48.0,47.90909090909091,132.579,125.661
2005-01-12 07:00:00,193.491,44,46,53,48,52,56,47.68181818181818,7,1,0,0,48.09090909090909,48.0,154.815,132.579
2005-01-12 08:00:00,192.783,44,46,55,48,52,57,48.68181818181818,8,1,0,0,47.68181818181818,48.09090909090909,193.491,154.815
2005-01-12 09:00:00,170.273,44,52,56,54,52,58,53.0,9,1,0,0,48.68181818181818,47.68181818181818,192.783,193.491
2005-01-12 10:00:00,157.45,50,57,58,59,55,62,57.18181818181818,10,1,0,0,53.0,48.68181818181818,170.273,192.783
2005-01-12 11:00:00,147.7,54,66,61,64,57,62,62.04545454545455,11,1,0,0,57.18181818181818,53.0,157.45,170.273
2005-01-12 12:00:00,140.526,58,66,61,70,63,62,64.4090909090909,12,1,0,0,62.04545454545455,57.18181818181818,147.7,157.45
2005-01-12 13:00:00,136.022,61,70,63,72,66,62,66.81818181818181,13,1,0,0,64.4090909090909,62.04545454545455,140.526,147.7
2005-01-12 14:00:00,131.55,63,72,63,72,66,62,68.81818181818181,14,1,0,0,66.81818181818181,64.4090909090909,136.022,140.526
2005-01-12 15:00:00,128.767,65,72,63,72,64,63,69.18181818181819,15,1,0,0,68.81818181818181,66.81818181818181,131.55,136.022
2005-01-12 16:00:00,131.11,65,72,62,69,63,63,68.13636363636364,16,1,0,0,69.18181818181819,68.81818181818181,128.767,131.55
2005-01-12 17:00:00,142.399,65,66,61,67,61,63,66.31818181818181,17,1,0,0,68.13636363636364,69.18181818181819,131.11,128.767
2005-01-12 18:00:00,171.462,63,66,59,64,61,62,64.5,18,1,0,0,66.31818181818181,68.13636363636364,142.399,131.11
2005-01-12 19:00:00,197.226,61,63,58,63,61,62,63.22727272727273,19,1,0,0,64.5,66.31818181818181,171.462,142.399
2005-01-12 20:00:00,195.826,59,64,57,63,61,61,62.0,20,1,0,0,63.22727272727273,64.5,197.226,171.462
2005-01-12 21:00:00,188.256,58,64,57,61,61,60,61.31818181818182,21,1,0,0,62.0,63.22727272727273,195.826,197.226
2005-01-12 22:00:00,175.693,57,66,58,61,61,62,60.5,22,1,0,0,61.31818181818182,62.0,188.256,195.826
2005-01-12 23:00:00,148.797,57,63,59,61,61,62,60.0,23,1,0,0,60.5,61.31818181818182,175.693,188.256
2005-01-13 00:00:00,122.052,56,59,59,59,61,60,59.86363636363637,0,1,0,0,60.0,60.5,148.797,175.693
2005-01-13 01:00:00,106.016,55,63,59,59,61,62,59.59090909090909,1,1,0,0,59.86363636363637,60.0,122.052,148.797
2005-01-13 02:00:00,99.295,54,63,59,61,61,63,60.22727272727273,2,1,0,0,59.59090909090909,59.86363636363637,106.016,122.052
2005-01-13 03:00:00,96.127,54,63,58,59,61,62,59.90909090909091,3,1,0,0,60.22727272727273,59.59090909090909,99.295,106.016
2005-01-13 04:00:00,95.773,53,63,59,59,61,64,60.18181818181818,4,1,0,0,59.90909090909091,60.22727272727273,96.127,99.295
2005-01-13 05:00:00,100.854,53,61,59,61,61,64,60.59090909090909,5,1,0,0,60.18181818181818,59.90909090909091,95.773,96.127
2005-01-13 06:00:00,120.561,53,63,57,61,61,65,61.22727272727273,6,1,0,0,60.59090909090909,60.18181818181818,100.854,95.773
2005-01-13 07:00:00,158.879,52,63,58,61,61,65,61.36363636363637,7,1,0,0,61.22727272727273,60.59090909090909,120.561,100.854
2005-01-13 08:00:00,162.411,52,61,57,61,61,65,61.86363636363637,8,1,0,0,61.36363636363637,61.22727272727273,158.879,120.561
2005-01-13 09:00:00,144.819,52,66,58,66,61,66,64.04545454545455,9,1,0,0,61.86363636363637,61.36363636363637,162.411,158.879
2005-01-13 10:00:00,138.803,57,72,60,71,61,66,66.77272727272727,10,1,0,0,64.04545454545455,61.86363636363637,144.819,162.411
2005-01-13 11:00:00,135.346,62,72,59,75,61,67,68.95454545454545,11,1,0,0,66.77272727272727,64.04545454545455,138.803,144.819
2005-01-13 12:00:00,132.351,66,73,61,77,61,66,70.86363636363636,12,1,0,0,68.95454545454545,66.77272727272727,135.346,138.803
2005-01-13 13:00:00,130.687,68,73,62,76,61,68,72.45454545454545,13,1,0,0,70.86363636363636,68.95454545454545,132.351,135.346
2005-01-13 14:00:00,129.387,70,77,58,75,62,68,72.81818181818181,14,1,0,0,72.45454545454545,70.86363636363636,130.687,132.351
2005-01-13 15:00:00,127.958,72,79,62,70,63,68,72.0909090909091,15,1,0,0,72.81818181818181,72.45454545454545,129.387,130.687
2005-01-13 16:00:00,130.99,72,75,63,70,61,66,71.31818181818181,16,1,0,0,72.0909090909091,72.81818181818181,127.958,129.387
2005-01-13 17:00:00,141.433,72,73,63,72,63,65,69.36363636363636,17,1,0,0,71.31818181818181,72.0909090909091,130.99,127.958
2005-01-13 18:00:00,167.438,70,72,63,72,63,66,68.45454545454545,18,1,0,0,69.36363636363636,71.31818181818181,141.433,130.99
2005-01-13 19:00:00,192.056,67,72,62,72,63,66,68.0,19,1,0,0,68.45454545454545,69.36363636363636,167.438,141.433
2005-01-13 20:00:00,194.207,68,72,62,72,63,67,68.18181818181819,20,1,0,0,68.0,68.45454545454545,192.056,167.438
2005-01-13 21:00:00,187.826,68,72,62,72,63,66,68.45454545454545,21,1,0,0,68.18181818181819,68.0,194.207,192.056
2005-01-13 22:00:00,173.347,68,72,53,72,61,66,68.63636363636364,22,1,0,0,68.45454545454545,68.18181818181819,187.826,194.207
2005-01-13 23:00:00,148.434,69,72,52,72,55,67,68.68181818181819,23,1,0,0,68.63636363636364,68.45454545454545,173.347,187.826
2005-01-14 00:00:00,122.736,70,72,51,72,55,66,68.18181818181819,0,1,0,0,68.68181818181819,68.63636363636364,148.434,173.347
2005-01-14 01:00:00,105.389,68,72,50,72,55,66,67.72727272727273,1,1,0,0,68.18181818181819,68.68181818181819,122.736,148.434
2005-01-14 02:00:00,97.724,68,72,50,72,55,67,67.0,2,1,0,0,67.72727272727273,68.18181818181819,105.389,122.736
2005-01-14 03:00:00,94.228,68,72,50,72,55,66,65.63636363636364,3,1,0,0,67.0,67.72727272727273,97.724,105.389
2005-01-14 04:00:00,93.822,68,72,48,72,52,65,65.0909090909091,4,1,0,0,65.63636363636364,67.0,94.228,97.724
2005-01-14 05:00:00,97.799,61,69,47,72,48,66,64.36363636363636,5,1,0,0,65.0909090909091,65.63636363636364,93.822,94.228
2005-01-14 06:00:00,116.107,59,67,44,72,45,67,62.72727272727273,6,1,0,0,64.36363636363636,65.0909090909091,97.799,93.822
2005-01-14 07:00:00,152.821,57,64,42,72,43,68,61.72727272727273,7,1,0,0,62.72727272727273,64.36363636363636,116.107,97.799
2005-01-14 08:00:00,162.453,55,62,40,70,39,68,61.31818181818182,8,1,0,0,61.72727272727273,62.72727272727273,152.821,116.107
2005-01-14 09:00:00,150.47,55,59,39,66,39,67,59.72727272727273,9,1,0,0,61.31818181818182,61.72727272727273,162.453,152.821
2005-01-14 10:00:00,150.482,54,57,39,63,39,68,57.13636363636363,10,1,0,0,59.72727272727273,61.31818181818182,150.47,162.453
2005-01-14 11:00:00,153.648,54,57,39,61,37,69,53.81818181818182,11,1,0,0,57.13636363636363,59.72727272727273,150.482,150.47
2005-01-14 12:00:00,154.938,51,48,40,59,37,69,52.31818181818182,12,1,0,0,53.81818181818182,57.13636363636363,153.648,150.482
2005-01-14 13:00:00,154.534,50,46,41,59,39,69,51.36363636363637,13,1,0,0,52.31818181818182,53.81818181818182,154.938,153.648
2005-01-14 14:00:00,153.547,50,46,42,55,39,51,50.0,14,1,0,0,51.36363636363637,52.31818181818182,154.534,154.938
2005-01-14 15:00:00,154.834,49,46,44,55,39,50,49.04545454545455,15,1,0,0,50.0,51.36363636363637,153.547,154.534
2005-01-14 16:00:00,161.616,48,46,44,54,41,48,48.0,16,1,0,0,49.04545454545455,50.0,154.834,153.547
2005-01-14 17:00:00,171.516,55,46,42,54,39,46,47.31818181818182,17,1,0,0,48.0,49.04545454545455,161.616,154.834
2005-01-14 18:00:00,194.189,46,46,40,54,37,45,45.22727272727273,18,1,0,0,47.31818181818182,48.0,171.516,161.616
2005-01-14 19:00:00,221.777,44,46,39,52,36,45,44.31818181818182,19,1,0,0,45.22727272727273,47.31818181818182,194.189,171.516
2005-01-14 20:00:00,221.993,42,46,38,52,36,45,43.04545454545455,20,1,0,0,44.31818181818182,45.22727272727273,221.777,194.189
2005-01-14 21:00:00,221.169,41,45,37,50,36,45,42.36363636363637,21,1,0,0,43.04545454545455,44.31818181818182,221.993,221.777
2005-01-14 22:00:00,215.464,40,45,36,49,36,45,41.54545454545455,22,1,0,0,42.36363636363637,43.04545454545455,221.169,221.993
2005-01-14 23:00:00,205.282,40,43,35,48,32,45,40.31818181818182,23,1,0,0,41.54545454545455,42.36363636363637,215.464,221.169
2005-01-15 00:00:00,191.128,38,41,35,46,36,45,39.31818181818182,0,1,0,1,40.31818181818182,41.54545454545455,205.282,215.464
2005-01-15 01:00:00,180.275,36,39,34,45,34,45,38.13636363636363,1,1,0,1,39.31818181818182,40.31818181818182,191.128,205.282
2005-01-15 02:00:00,177.508,35,37,33,43,33,45,37.27272727272727,2,1,0,1,38.13636363636363,39.31818181818182,180.275,191.128
2005-01-15 03:00:00,179.321,39,37,32,42,32,46,36.81818181818182,3,1,0,1,37.27272727272727,38.13636363636363,177.508,180.275
2005-01-15 04:00:00,182.861,38,37,31,41,32,46,36.04545454545455,4,1,0,1,36.81818181818182,37.27272727272727,179.321,177.508
2005-01-15 05:00:00,189.729,37,36,31,39,36,46,34.81818181818182,5,1,0,1,36.04545454545455,36.81818181818182,182.861,179.321
2005-01-15 06:00:00,198.356,34,34,31,37,32,45,34.86363636363637,6,1,0,1,34.81818181818182,36.04545454545455,189.729,182.861
2005-01-15 07:00:00,210.537,34,34,31,37,32,45,34.45454545454545,7,1,0,1,34.86363636363637,34.81818181818182,198.356,189.729
2005-01-15 08:00:00,228.506,34,34,29,37,32,45,34.86363636363637,8,1,0,1,34.45454545454545,34.86363636363637,210.537,198.356
2005-01-15 09:00:00,248.676,36,37,31,37,32,47,35.77272727272727,9,1,0,1,34.86363636363637,34.45454545454545,228.506,210.537
2005-01-15 10:00:00,251.226,36,37,34,41,36,47,37.95454545454545,10,1,0,1,35.77272727272727,34.86363636363637,248.676,228.506
2005-01-15 11:00:00,237.864,39,39,39,43,37,48,39.68181818181818,11,1,0,1,37.95454545454545,35.77272727272727,251.226,248.676
2005-01-15 12:00:00,222.535,41,41,40,46,39,47,41.27272727272727,12,1,0,1,39.68181818181818,37.95454545454545,237.864,251.226
2005-01-15 13:00:00,207.697,41,43,43,46,43,47,42.40909090909091,13,1,0,1,41.27272727272727,39.68181818181818,222.535,237.864
2005-01-15 14:00:00,197.81,41,45,45,48,43,47,43.04545454545455,14,1,0,1,42.40909090909091,41.27272727272727,207.697,222.535
2005-01-15 15:00:00,192.453,41,43,45,46,45,47,42.95454545454545,15,1,0,1,43.04545454545455,42.40909090909091,197.81,207.697
2005-01-15 16:00:00,194.762,41,39,45,46,43,47,42.40909090909091,16,1,0,1,42.95454545454545,43.04545454545455,192.453,197.81
2005-01-15 17:00:00,206.554,41,39,44,43,41,46,41.13636363636363,17,1,0,1,42.40909090909091,42.95454545454545,194.762,192.453
2005-01-15 18:00:00,227.982,37,37,41,43,39,46,39.90909090909091,18,1,0,1,41.13636363636363,42.40909090909091,206.554,194.762
2005-01-15 19:00:00,247.555,37,37,40,43,37,46,38.81818181818182,19,1,0,1,39.90909090909091,41.13636363636363,227.982,206.554
2005-01-15 20:00:00,244.176,37,37,37,43,36,46,38.40909090909091,20,1,0,1,38.81818181818182,39.90909090909091,247.555,227.982
2005-01-15 21:00:00,242.706,36,37,35,41,36,46,37.77272727272727,21,1,0,1,38.40909090909091,38.81818181818182,244.176,247.555
2005-01-15 22:00:00,234.982,36,34,34,41,36,47,37.27272727272727,22,1,0,1,37.77272727272727,38.40909090909091,242.706,244.176
2005-01-15 23:00:00,223.998,36,34,33,41,36,46,37.0,23,1,0,1,37.27272727272727,37.77272727272727,234.982,242.706
2005-01-16 00:00:00,206.878,36,34,34,39,36,46,36.72727272727273,0,1,0,1,37.0,37.27272727272727,223.998,234.982
2005-01-16 01:00:00,192.905,36,34,32,39,36,47,36.36363636363637,1,1,0,1,36.72727272727273,37.0,206.878,223.998
2005-01-16 02:00:00,187.453,34,34,34,39,36,47,36.27272727272727,2,1,0,1,36.36363636363637,36.72727272727273,192.905,206.878
2005-01-16 03:00:00,185.873,34,34,33,37,36,47,36.0,3,1,0,1,36.27272727272727,36.36363636363637,187.453,192.905
2005-01-16 04:00:00,187.231,34,34,31,37,32,48,35.40909090909091,4,1,0,1,36.0,36.27272727272727,185.873,187.453
2005-01-16 05:00:00,190.408,33,34,31,37,32,48,35.09090909090909,5,1,0,1,35.40909090909091,36.0,187.231,185.873
2005-01-16 06:00:00,196.564,34,34,31,37,32,48,35.0,6,1,0,1,35.09090909090909,35.40909090909091,190.408,187.231
2005-01-16 07:00:00,207.381,34,34,30,37,30,48,34.90909090909091,7,1,0,1,35.0,35.09090909090909,196.564,190.408
2005-01-16 08:00:00,228.103,32,34,30,37,32,49,34.54545454545455,8,1,0,1,34.90909090909091,35.0,207.381,196.564
2005-01-16 09:00:00,252.651,32,34,31,36,32,49,35.31818181818182,9,1,0,1,34.54545454545455,34.90909090909091,228.103,207.381
2005-01-16 10:00:00,248.134,34,37,33,36,36,49,36.77272727272727,10,1,0,1,35.31818181818182,34.54545454545455,252.651,228.103
2005-01-16 11:00:00,222.404,36,37,38,36,39,50,38.09090909090909,11,1,0,1,36.77272727272727,35.31818181818182,248.134,252.651
2005-01-16 12:00:00,203.278,41,37,42,37,43,50,39.36363636363637,12,1,0,1,38.09090909090909,36.77272727272727,222.404,248.134
2005-01-16 13:00:00,193.33,43,37,46,37,45,49,40.27272727272727,13,1,0,1,39.36363636363637,38.09090909090909,203.278,222.404
